baseline_ns,cam5,cam6
10428738065139,10428738065139,10428744244333,10428745654792
10428744244333,10428744244333,10428745654792
10428744244333,10428744244333,10428745654792
10428771313267,10428771313267,10428780175035
10428771313267,10428771313267,10428780175035
10428771313267,10428771313267,10428780175035,10428786296986
10428780175035,10428780175035,10428786296986
10428780175035,10428804736861,10428780175035,10428786296986
10428786296986,10428804736861,10428786296986
10428804736861,10428804736861,10428816703799,10428819165168
10428816703799,10428816703799,10428819165168
10428816703799,10428816703799,10428819165168
10428839308127,10428839308127,10428845413624
10428839308127,10428839308127,10428845413624
10428839308127,10428839308127,10428845413624,10428851786317
10428845413624,10428845413624,10428851786317
10428845413624,10428845413624,10428851786317
10428875822228,10428875822228,10428879125030
10428875822228,10428875822228,10428879125030
10428875822228,10428875822228,10428879125030,10428886528374
10428875822228,10428875822228,10428886528374
10428911186416,10428913659272,10428911186416
10428911186416,10428913659272,10428911186416
10428908910048,10428908910048,10428913659272,10428911186416
10428908910048,10428908910048,10428911186416
10428938879093,10428938879093,10428945980212
10428938879093,10428938879093,10428945980212
10428938879093,10428938879093,10428945980212,10428945647108
10428945647108,10428945980212,10428945647108
10428945647108,10428945980212,10428945647108
10428972302527,10428972302527,10428979265853
10428972302527,10428972302527,10428979265853
10428972302527,10428972302527,10428979265853,10428978846274
10428978846274,10428979265853,10428978846274
10428978846274,10428979265853,10428978846274
10429004731731,10429004731731,10429011104577
10429004731731,10429004731731,10429011104577
10429004731731,10429004731731,10429011104577,10429018199718
10429011104577,10429011104577,10429018199718
10429011104577,10429011104577,10429018199718
10429039366474,10429039366474,10429044478152
10429039366474,10429039366474,10429044478152
10429039366474,10429039366474,10429044478152,10429050519640
10429044478152,10429044478152,10429050519640
10429044478152,10429044478152,10429050519640
10429072288311,10429072288311,10429078858923
10429072288311,10429072288311,10429078858923
10429072288311,10429072288311,10429078858923,10429082676711
10429072288311,10429072288311,10429082676711
10429110931791,10429111929847,10429110931791
10429110931791,10429111929847,10429110931791
10429110931791,10429111929847,10429110931791,10429117988210
10429110931791,10429110931791,10429117988210
10429110931791,10429110931791,10429117988210
10429139266358,10429139266358,10429144697854
10429139266358,10429139266358,10429144697854
10429139266358,10429139266358,10429144697854,10429149184060
10429139266358,10429139266358,10429149184060
10429172016671,10429172016671,10429177643073
10429172016671,10429172016671,10429177643073
10429172016671,10429172016671,10429177643073,10429184567630
10429177643073,10429177643073,10429184567630
10429177643073,10429177643073,10429184567630
10429205498343,10429205498343,10429212253990
10429205498343,10429205498343,10429212253990
10429205498343,10429205498343,10429212253990,10429217018590
10429205498343,10429205498343,10429217018590
10429244436626,10429244436626,10429250678430
10429244436626,10429244436626,10429250678430
10429244436626,10429246194072,10429244436626,10429250678430
10429244436626,10429244436626,10429250678430
10429244436626,10429244436626,10429250678430
10429272216629,10429272216629,10429279194615
10429272216629,10429272216629,10429279194615
10429272216629,10429272216629,10429279194615,10429285171453
10429279194615,10429279194615,10429285171453
10429279194615,10429279194615,10429285171453
10429305353672,10429305353672,10429310992318
10429305353672,10429305353672,10429310992318
10429305353672,10429305353672,10429310992318,10429314052912
10429305353672,10429305353672,10429314052912
10429339173119,10429339173119,10429345789652
10429339173119,10429339173119,10429345789652
10429339173119,10429339173119,10429345789652,10429345824548
10429345789652,10429345789652,10429345824548
10429345789652,10429345789652,10429345824548
10429373440223,10429373440223,10429377711332
10429373440223,10429373440223,10429377711332
10429373440223,10429373440223,10429377711332,10429384955354
10429377711332,10429377711332,10429384955354
10429377711332,10429404661179,10429377711332,10429384955354
10429384955354,10429404661179,10429384955354
10429404661179,10429404661179,10429410933739,10429412852992
10429410933739,10429410933739,10429412852992
10429410933739,10429410933739,10429412852992
10429437992711,10429437992711,10429447481363
10429437992711,10429437992711,10429447481363
10429437992711,10429437992711,10429447481363,10429446199919
10429446199919,10429447481363,10429446199919
10429446199919,10429447481363,10429446199919
10429471303303,10429471303303,10429481597590
10429471303303,10429471303303,10429481597590
10429471303303,10429471303303,10429481597590,10429478100896
10429478100896,10429481597590,10429478100896
10429478100896,10429481597590,10429478100896
10429504461334,10429504461334,10429513126863
10429504461334,10429504461334,10429518496477,10429513126863
10429513126863,10429518496477,10429513126863
10429513126863,10429518496477,10429513126863
10429539418447,10429539418447,10429546632315
10429539418447,10429539418447,10429546632315
10429539418447,10429539418447,10429546632315,10429544396309
10429544396309,10429546632315,10429544396309
10429544396309,10429546632315,10429544396309
10429576394456,10429576394456,10429583918105
10429576394456,10429576394456,10429578372254,10429583918105
10429578372254,10429578372254,10429583918105
10429578372254,10429578372254,10429583918105
10429609548239,10429609548239,10429611429910
10429609548239,10429609548239,10429618438682,10429611429910
10429611429910,10429618438682,10429611429910
10429611429910,10429637776286,10429618438682,10429611429910
10429637776286,10429637776286,10429644335776
10429637776286,10429637776286,10429644335776
10429637776286,10429637776286,10429644335776,10429645829592
10429644335776,10429644335776,10429645829592
10429644335776,10429644335776,10429645829592
10429671183093,10429671183093,10429679152128
10429671183093,10429671183093,10429679152128
10429671183093,10429671183093,10429679152128,10429678441076
10429678441076,10429679152128,10429678441076
10429678441076,10429679152128,10429678441076
10429704395311,10429704395311,10429720808998
10429704395311,10429704395311,10429720808998
10429704395311,10429704395311,10429720808998,10429719344415
10429719344415,10429737775096,10429720808998,10429719344415
10429720808998,10429737775096,10429720808998
10429720808998,10429737775096,10429720808998,10429746284910
10429737775096,10429737775096,10429752698683,10429746284910
10429737775096,10429737775096,10429752698683
10429737775096,10429737775096,10429752698683
10429775628623,10429775628623,10429777630820
10429775628623,10429775628623,10429784429895,10429777630820
10429777630820,10429784429895,10429777630820
10429777630820,10429784429895,10429777630820
10429806555201,10429806555201,10429812064333
10429806555201,10429806555201,10429817903582,10429812064333
10429812064333,10429817903582,10429812064333
10429812064333,10429817903582,10429812064333
10429839127730,10429839127730,10429845049809
10429839127730,10429839127730,10429845049809
10429871038708,10429871038708,10429883771529
10429871038708,10429871038708,10429883771529
10429904316834,10429904316834,10429912680633
10429904316834,10429904316834,10429912680633
10429937772864,10429937772864,10429944432783
10429937772864,10429937772864,10429944432783
10429971565514,10429971565514,10429977616631
10429971565514,10429971565514,10429977616631
10429971565514,10429971565514,10429977616631,10429978947497
10429971565514,10429971565514,10429977616631,10429978947497
10429971565514,10429971565514,10429977616631,10429978947497
10429977616631,10429977616631,10429978947497
10429977616631,10429977616631,10429978947497
10430006677401,10430006677401,10430012435500
10430006677401,10430006677401,10430012435500
10430006677401,10430006677401,10430012435500
10430006677401,10430006677401,10430012435500
10430044243092,10430045527809,10430044243092
10430044243092,10430045527809,10430044243092
10430042282608,10430042282608,10430045527809,10430044243092
10430042282608,10430042282608,10430045527809,10430044243092
10430042282608,10430042282608,10430045527809,10430044243092
10430044243092,10430045527809,10430044243092
10430044243092,10430045527809,10430044243092
10430070863760,10430070863760,10430077322417
10430070863760,10430070863760,10430077322417
10430070863760,10430070863760,10430078832760,10430077322417
10430070863760,10430070863760,10430078832760,10430077322417
10430070863760,10430070863760,10430078832760,10430077322417
10430077322417,10430078832760,10430077322417
10430077322417,10430078832760,10430077322417
10430104209247,10430104209247,10430112170692
10430104209247,10430104209247,10430112170692
10430138302619,10430138302619,10430144100692
10430138302619,10430138302619,10430144100692
10430170760972,10430170760972,10430177652502
10430170760972,10430170760972,10430177652502
10430204070363,10430204070363,10430215937153
10430204070363,10430204070363,10430215937153
10430237417912,10430237417912,10430251482915
10430237417912,10430237417912,10430251482915
10430251482915,10430270844508,10430251482915
10430251482915,10430270844508,10430251482915
10430270844508,10430270844508,10430277237509
10430270844508,10430270844508,10430277237509
10430304125155,10430304125155,10430312505249
10430304125155,10430304125155,10430312505249
10430304125155,10430304125155,10430312505249,10430316643634
10430312505249,10430312505249,10430316643634
10430312505249,10430312505249,10430316643634
10430337920056,10430337920056,10430347098533
10430337920056,10430337920056,10430347098533
10430337920056,10430337920056,10430347098533,10430347232726
10430347098533,10430347098533,10430347232726
10430347098533,10430347098533,10430347232726
10430372234396,10430372234396,10430378733108
